주택관리번호,공고번호,주택명,주택구분코드,주택구분코드명,주택상세구분코드,주택상세구분코드명,분양구분코드,분양구분코드명,공급지역코드,공급지역명,공급위치우편번호,공급위치,공급규모,모집공고일,청약접수시작일,청약접수종료일,특별공급접수시작일,특별공급접수종료일,해당지역1순위접수시작일,해당지역1순위접수종료일,경기지역1순위접수시작일,경기지역1순위접수종료일,기타지역1순위접수시작일,기타지역1순위접수종료일,해당지역2순위접수시작일,해당지역2순위접수종료일,경기지역2순위접수시작일,경기지역2순위접수종료일,기타지역2순위접수시작일,기타지역2순위접수종료일,당첨자발표일,계약시작일,계약종료일,홈페이지주소,건설업체명_시공사,문의처,사업주체명_시행사,입주예정월,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,모집공고홈페이지주소,주택형,공급세대수,순위,거주지역,접수건수,경쟁률,최저당첨가점,최고당첨가점,평균당첨가점,정제된주택명,공급위치 by 주택명
2022000752,2022000752,오산 SK VIEW 1차,1,APT,1,민영,0,분양주택,410,경기,18125,경기도 오산시 오산세교2지구 A19블럭,264,2022-10-21,2022-10-31,2022-11-02,2022-10-31,2022-10-31,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-02,2022-11-02,2022-11-02,2022-11-02,2022-11-02,2022-11-02,2022-11-09,2022-11-21,2022-11-25,http://www.os-sk.com,에스케이에코플랜트(주),18994119,신한자산신탁 주식회사,202412,N,Y,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000752&pblancNo=2022000752,071.8068A,45,1순위,해당지역,7,(△7),-,-,-,경기 오산 SK VIEW 1차,경기 오산시 가수동 437
2022000720,2022000720,광주 더파크 비스타 데시앙,1,APT,1,민영,0,분양주택,410,경기,12764,경기도 광주시 역동 산 1-39외 17필지,1690,2022-10-21,2022-10-31,2022-11-03,2022-10-31,2022-10-31,2022-11-01,2022-11-01,,,2022-11-02,2022-11-02,2022-11-03,2022-11-03,,,2022-11-03,2022-11-03,2022-11-09,2022-11-21,2022-11-25,https://더파크비스타데시앙.kr/,"(주)태영건설,(주)동원개발,(주)오렌지엔지니어링",15220650,(주)무궁화신탁,202604,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000720&pblancNo=2022000720,059.9607A,67,1순위,해당지역,780,11.64,53,69,58.41,경기 광주 더파크 비스타 데시앙,경기 광주시 역동 산 1-39
2022000753,2022000753,오산 SK VIEW 2차,1,APT,1,민영,0,분양주택,410,경기,18125,경기도 오산시 오산세교2지구 A18블럭,380,2022-10-21,2022-10-31,2022-11-02,2022-10-31,2022-10-31,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-02,2022-11-02,2022-11-02,2022-11-02,2022-11-02,2022-11-02,2022-11-10,2022-11-21,2022-11-25,http://www.os-sk.com,에스케이에코플랜트(주),18994119,신한자산신탁 주식회사,202502,N,Y,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000753&pblancNo=2022000753,071.8068A,127,1순위,해당지역,19,(△19),-,-,-,경기 오산 SK VIEW 2차,경기 오산시 가수동 442
2022000559,2022000559,연수 월드메르디앙 어반포레,1,APT,1,민영,0,분양주택,400,인천,21962,인천광역시 연수구 동춘동 52-1번지 일원,134,2022-10-18,2022-10-28,2022-11-02,2022-10-28,2022-10-28,2022-10-31,2022-10-31,,,2022-11-01,2022-11-01,2022-11-02,2022-11-02,,,2022-11-02,2022-11-02,2022-11-08,2022-11-21,2022-11-23,http://www.연수월드메르디앙.com,주식회사 창하종합건설,15332737,대신자산신탁 주식회사,202405,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000559&pblancNo=2022000559,060.9207A,67,1순위,해당지역,2,(△65),-,-,-,인천 연수 월드메르디앙 어반포레,인천 연수구 동춘동 52-1
2022000675,2022000675,파주운정 경남아너스빌 디원(A18블록),1,APT,1,민영,0,분양주택,410,경기,10874,경기도 파주시 파주운정3지구 A18BL 공동주택용지,499,2022-10-14,2022-10-24,2022-10-26,2022-10-24,2022-10-24,2022-10-25,2022-10-25,2022-10-25,2022-10-25,2022-10-25,2022-10-25,2022-10-26,2022-10-26,2022-10-26,2022-10-26,2022-10-26,2022-10-26,2022-11-01,2022-11-14,2022-11-17,http://pajuunjeong-honorsville.kr/,동아건설산업(주),16007177,동아건설산업(주),202506,N,N,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000675&pblancNo=2022000675,084.2340A,75,1순위,해당지역,"1,042",45.30,56,66,59.4,경기 파주운정 경남아너스빌 디원,경기 파주시 목동동 290
2022000674,2022000674,파주운정 경남아너스빌 리버(A48블록),1,APT,1,민영,0,분양주택,410,경기,10887,경기도 파주시 파주운정3지구 A48BL 공동주택용지,457,2022-10-14,2022-10-24,2022-10-26,2022-10-24,2022-10-24,2022-10-25,2022-10-25,2022-10-25,2022-10-25,2022-10-25,2022-10-25,2022-10-26,2022-10-26,2022-10-26,2022-10-26,2022-10-26,2022-10-26,2022-11-02,2022-11-18,2022-11-21,http://pajuunjeong-honorsville.kr,삼환기업(주),16007177,삼환기업(주),202503,N,N,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000674&pblancNo=2022000674,059.5855A,50,1순위,해당지역,174,11.60,45,54,50.17,경기 파주운정 경남아너스빌 리버,경기 파주시 동패동 1416
2022000658,2022000658,e편한세상 헤이리,1,APT,1,민영,0,분양주택,410,경기,10858,경기도 파주시 탄현면 축현리 868-6번지 일원,1057,2022-10-14,2022-10-24,2022-10-26,2022-10-24,2022-10-24,2022-10-25,2022-10-25,,,2022-10-25,2022-10-25,2022-10-26,2022-10-26,,,2022-10-26,2022-10-26,2022-11-03,2022-11-14,2022-11-16,https://www.dlcon-apt.co.kr,DL건설 주식회사,15338788,신한자산신탁주식회사,202505,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000658&pblancNo=2022000658,084.9820A,519,1순위,해당지역,26,(△493),-,-,-,경기 e편한세상 헤이리,경기 파주시 탄현면 축현리 868-6
2022000380,2022000380,인천 영종하늘도시 A56블록 호반써밋 스카이센트럴Ⅱ ,1,APT,1,민영,0,분양주택,400,인천,22375,인천광역시 중구 운남동 1681-2번지,583,2022-10-07,2022-10-17,2022-10-19,2022-10-17,2022-10-17,2022-10-18,2022-10-18,,,2022-10-18,2022-10-18,2022-10-19,2022-10-19,,,2022-10-19,2022-10-19,2022-10-26,2022-11-07,2022-11-09,http://www.hobansummit-yj2.co.kr/,(주)호반건설,16702738,(주)호반건설,202410,N,Y,N,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000380&pblancNo=2022000380,074.3574,120,1순위,해당지역,9,(△51),-,-,-,인천 인천 영종하늘도시 호반써밋 스카이센트럴Ⅱ,
2022000677,2022000677,평택석정공원 화성파크드림,1,APT,1,민영,0,분양주택,410,경기,17741,경기도 평택시 장당동 산12-5번지 일원,1296,2022-10-07,2022-10-17,2022-10-19,2022-10-17,2022-10-17,2022-10-18,2022-10-18,,,2022-10-18,2022-10-18,2022-10-19,2022-10-19,,,2022-10-19,2022-10-19,2022-10-27,2022-11-07,2022-11-11,http://seokjeong-parkdream.com/,화성산업(주),15330525,화성산업(주),202507,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000677&pblancNo=2022000677,080.9964A,72,1순위,해당지역,30,(△42),-,-,-,경기 평택석정공원 화성파크드림,경기 평택시 장당동 산 12-5
2022000596,2022000596,동백호수공원 두산위브더제니스,1,APT,1,민영,0,분양주택,410,경기,17003,경기도 용인시 기흥구 동백동 478-10,30,2022-10-07,2022-10-17,2022-10-20,2022-10-17,2022-10-17,2022-10-18,2022-10-18,,,2022-10-19,2022-10-19,2022-10-20,2022-10-20,,,2022-10-20,2022-10-20,2022-10-27,2022-11-07,2022-11-09,http://동백호수공원두산위브더제니스.com,두산건설(주),15669969,용인동백동지역주택조합,202507,Y,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000596&pblancNo=2022000596,061.9767A,7,1순위,해당지역,82,11.71,53,56,54.29,경기 동백호수공원 두산위브더제니스,경기 용인시 기흥구 동백동 478-10
2022000648,2022000648,영종국제도시 A26BL 제일풍경채 디오션,1,APT,1,민영,0,분양주택,400,인천,22378,인천광역시 중구 영종국제도시 A26BL,670,2022-10-07,2022-10-17,2022-10-19,2022-10-17,2022-10-17,2022-10-18,2022-10-18,,,2022-10-18,2022-10-18,2022-10-19,2022-10-19,,,2022-10-19,2022-10-19,2022-10-25,2022-11-07,2022-11-09,http://www.yj-jeil.co.kr/,제일건설 주식회사,15333883,인청영종1차피에프브이(주),202509,N,Y,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000648&pblancNo=2022000648,084.9595A,109,1순위,해당지역,23,(△32),-,-,-,인천 영종국제도시 A26BL 제일풍경채 디오션,인천 중구 운남동 1710-2
2022000637,2022000637,동천역 트리너스,1,APT,1,민영,0,분양주택,410,경기,16825,경기도 용인시 수지구 동천동 177-2번지 외 5필지,94,2022-10-04,2022-10-14,2022-10-19,2022-10-14,2022-10-14,2022-10-17,2022-10-17,,,2022-10-18,2022-10-18,2022-10-19,2022-10-19,,,2022-10-19,2022-10-19,2022-10-25,2022-11-07,2022-11-09,https://treenus.co.kr/,서광종합개발(주),0317110945,한국투자부동산신탁 주식회사,202405,Y,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000637&pblancNo=2022000637,039.3760,6,1순위,해당지역,1,(△5),-,-,-,경기 동천역 트리너스,경기 용인시 수지구 동천동 971
2022000650,2022000650,인천 작전 한라비발디,1,APT,1,민영,0,분양주택,400,인천,21118,인천광역시 계양구 아나지로 341(작전동),340,2022-09-30,2022-10-11,2022-10-14,2022-10-11,2022-10-11,2022-10-12,2022-10-12,,,2022-10-13,2022-10-13,2022-10-14,2022-10-14,,,2022-10-14,2022-10-14,2022-10-21,2022-11-02,2022-11-04,https://brand.hldni.com/incheon,에이치엘디앤아이한라주식회사,16007377,에이치엘디앤아이한라주식회사,202510,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000650&pblancNo=2022000650,084.9601A,140,1순위,해당지역,90,(△50),-,-,-,인천 인천 작전 한라비발디,인천 계양구 작전동 286-2
2022000586,2022000586,화성 조암 스위트엠,1,APT,1,민영,0,분양주택,410,경기,18563,경기도 화성시 우정읍 조암리 453-2번지 일원,224,2022-09-29,2022-10-11,2022-10-14,2022-10-11,2022-10-11,2022-10-12,2022-10-12,,,2022-10-13,2022-10-13,2022-10-14,2022-10-14,,,2022-10-14,2022-10-14,2022-10-20,2022-10-31,2022-11-02,http://sweetm.best/,(주)군장종합건설,15668114,대한토지신탁(주),202411,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000586&pblancNo=2022000586,059.9809A,136,1순위,해당지역,4,(△132),-,-,-,경기 화성 조암 스위트엠,경기 화성시 우정읍 조암리 453-2
2022000664,2022000664,힐스테이트 푸르지오 수원,1,APT,1,민영,0,분양주택,410,경기,16464,경기도 수원시 팔달구 교동 155-41번지 일원,6,2022-09-23,2022-10-04,2022-10-06,,,2022-10-04,2022-10-04,,,2022-10-05,2022-10-05,2022-10-06,2022-10-06,,,2022-10-06,2022-10-06,2022-10-13,2022-10-24,2022-10-26,,(주)현대건설,0312371156,수원115의6구역 재개발정비사업조합,202212,Y,Y,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000664&pblancNo=2022000664,049.9200,2,1순위,해당지역,243,121.50,64,66,65,경기 힐스테이트 푸르지오 수원,경기 수원시 팔달구 매교동 292
2022000641,2022000641,반월자이 더 파크,1,APT,3,국민,0,분양주택,410,경기,18385,"경기도 화성시 동탄지성로 394(반월동, 반월자이 더파크)",118,2022-09-23,2022-10-04,2022-10-07,2022-10-04,2022-10-04,2022-10-05,2022-10-05,,,2022-10-06,2022-10-06,2022-10-07,2022-10-07,,,2022-10-07,2022-10-07,2022-10-14,2022-10-25,2022-10-27,http://xi.co.kr/bwt,지에스건설(주),16603877,지에스건설(주),202210,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000641&pblancNo=2022000641,059.9340A,7,1순위,해당지역,210,30.00,,,,경기 반월자이 더 파크,경기 화성시 반월동 959
2022000582,2022000582,인덕원 자이 SK VIEW,1,APT,1,민영,0,분양주택,410,경기,16037,경기도 의왕시 내손동 683번지 일원,899,2022-09-08,2022-09-19,2022-09-22,2022-09-19,2022-09-19,2022-09-20,2022-09-20,,,2022-09-21,2022-09-21,2022-09-22,2022-09-22,,,2022-09-22,2022-09-22,2022-09-28,2022-10-11,2022-10-13,https://xi.co.kr/idw,"GS건설, SK에코플랜트",16613103,내손다구역주택재개발정비사업조합,202505,Y,Y,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000582&pblancNo=2022000582,039.9977,10,1순위,해당지역,4,(△6),0,0,0,경기 인덕원 자이 SK VIEW,경기 안양시 동안구 관양동 1488-7
2022000557,2022000557,평촌 두산위브 더 프라임,1,APT,1,민영,0,분양주택,410,경기,14121,경기도 안양시 동안구 호계3동 651-1번지 일원,178,2022-08-29,2022-09-13,2022-09-16,2022-09-13,2022-09-13,2022-09-14,2022-09-14,,,2022-09-15,2022-09-15,2022-09-16,2022-09-16,,,2022-09-16,2022-09-16,2022-09-22,2022-10-04,2022-10-06,http://평촌두산위브더프라임.com,두산건설(주),0313998889,삼신6차재건축정비사업조합,202506,Y,Y,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000557&pblancNo=2022000557,049.9598,22,1순위,해당지역,30,1.36,14,43,24.18,경기 평촌 두산위브 더 프라임,경기 안양시 동안구 호계동 651-1
2022000581,2022000581,마석역 극동스타클래스 더퍼스트,1,APT,1,민영,0,분양주택,410,경기,12181,경기도 남양주시 화도읍 마석우리 251외 1필지,138,2022-08-26,2022-09-05,2022-09-07,2022-09-05,2022-09-05,2022-09-06,2022-09-06,,,2022-09-06,2022-09-06,2022-09-07,2022-09-07,,,2022-09-07,2022-09-07,2022-09-19,2022-10-04,2022-10-06,http://www.마석역극동스타클래스더퍼스트.com,극동건설(주),16003343,한국투자부동산신탁 주식회사,202601,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000581&pblancNo=2022000581,059.7600A,74,1순위,해당지역,22,(△52),-,-,-,경기 마석역 극동스타클래스 더퍼스트,경기 남양주시 화도읍 마석우리 256-1
2022000576,2022000576,인천 검단신도시 AB17BL 우미린 클래스원,1,APT,1,민영,0,분양주택,400,인천,22620,인천광역시 서구 불로동 검단신도시 AB17BL,875,2022-08-25,2022-09-05,2022-09-07,2022-09-05,2022-09-05,2022-09-06,2022-09-06,,,2022-09-06,2022-09-06,2022-09-07,2022-09-07,,,2022-09-07,2022-09-07,2022-09-15,2022-09-26,2022-09-30,https://ig7.lynn.co.kr/,(주)우미개발,0325234800,검단에이비십칠블록피에프브이(주),202509,Y,Y,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000576&pblancNo=2022000576,084.9459A,173,1순위,해당지역,"1,648",18.94,51,69,56.9,인천 인천 검단신도시 AB17BL 우미린 클래스원,
2022000531,2022000531,오산 세교2지구 A10블록 칸타빌 더퍼스트,1,APT,1,민영,0,분양주택,410,경기,18126,경기도 오산시 세교2지구 A10블록 (누읍동 424-5번지 일원),514,2022-08-19,2022-08-29,2022-08-31,2022-08-29,2022-08-29,2022-08-30,2022-08-30,2022-08-30,2022-08-30,2022-08-30,2022-08-30,2022-08-31,2022-08-31,2022-08-31,2022-08-31,2022-08-31,2022-08-31,2022-09-06,2022-09-19,2022-09-21,http://cantavil-thefirst.co.kr,(주)대원,0313768111,(주)대원,202503,N,Y,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000531&pblancNo=2022000531,084.9900A,343,1순위,해당지역,163,1.58,0,0,0,경기 오산 세교2지구 칸타빌 더퍼스트,경기 오산시 누읍동 424-5
2022000489,2022000489,천왕역 모아엘가 트레뷰,1,APT,1,민영,0,분양주택,100,서울,8363,서울특별시 구로구 오리로7길 4(오류동),140,2022-08-19,2022-08-29,2022-09-01,2022-08-29,2022-08-29,2022-08-30,2022-08-30,,,2022-08-31,2022-08-31,2022-09-01,2022-09-01,,,2022-09-01,2022-09-01,2022-09-07,2022-09-19,2022-09-21,http://천왕역모아엘가트레뷰.com,혜림건설(주),0269511232,주식회사 이레에이치앤씨,202507,Y,Y,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000489&pblancNo=2022000489,067.9639,5,1순위,해당지역,39,7.80,42,61,52.2,서울 천왕역 모아엘가 트레뷰,서울 구로구 오류동 213
2022000564,2022000564,수원 아이파크 시티 10단지,1,APT,1,민영,0,분양주택,410,경기,16662,경기도 수원시 권선구 권선동 1340,128,2022-08-19,2022-08-29,2022-09-01,2022-08-29,2022-08-29,2022-08-30,2022-08-30,,,2022-08-31,2022-08-31,2022-09-01,2022-09-01,,,2022-09-01,2022-09-01,2022-09-07,2022-09-22,2022-09-24,http://www.i-park.com/suwoncity,에이치디씨현대산업개발 주식회사,0312220557,에이치디씨현대산업개발 주식회사,202411,Y,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000564&pblancNo=2022000564,084.9056A,24,1순위,해당지역,188,7.83,29,61,34.79,경기 수원 아이파크 시티 10단지,경기 수원시 권선구 권선동 1340
2022000561,2022000561,남구로역 동일 센타시아,1,APT,1,민영,0,분양주택,100,서울,8383,서울특별시 구로구 가리봉동 113-1번지 일원,91,2022-08-18,2022-08-29,2022-09-01,2022-08-29,2022-08-29,2022-08-30,2022-08-30,,,2022-08-31,2022-08-31,2022-09-01,2022-09-01,,,2022-09-01,2022-09-01,2022-09-07,2022-09-19,2022-09-21,https://www.남구로역센타시아.com,동일건설(주),028764004,우리자산신탁 주식회사,202404,Y,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000561&pblancNo=2022000561,033.6443,4,1순위,해당지역,3,(△1),0,0,0,서울 남구로역 동일 센타시아,서울 구로구 가리봉동 113-1
2022000236,2022000236,라포르테 공도,1,APT,1,민영,0,분양주택,410,경기,17550,경기도 안성시 공도읍 만정리 358-23,986,2022-08-12,2022-08-22,2022-08-25,2022-08-22,2022-08-22,2022-08-23,2022-08-23,,,2022-08-24,2022-08-24,2022-08-25,2022-08-25,,,2022-08-25,2022-08-25,2022-08-31,2022-09-13,2022-09-15,https://laporte-gongdo.com,(주)건영,16001164,(주)하나자산신탁,202506,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000236&pblancNo=2022000236,059.9793,709,1순위,해당지역,1,(△708),-,-,-,경기 라포르테 공도,경기 안성시 공도읍 만정리 358-23
2022000532,2022000532,의정부역 브라운스톤 리버뷰,1,APT,1,민영,0,분양주택,410,경기,11744,경기도 의정부시 신곡동 571-1번지 일원,584,2022-08-05,2022-08-16,2022-08-19,2022-08-16,2022-08-16,2022-08-17,2022-08-17,,,2022-08-18,2022-08-18,2022-08-19,2022-08-19,,,2022-08-19,2022-08-19,2022-08-25,2022-09-05,2022-09-08,http://www.브라운스톤리버뷰.com,이수건설 주식회사,0318419330,장암생활권1구역 주택재개발정비사업조합,202410,N,Y,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000532&pblancNo=2022000532,059.9950A,21,1순위,해당지역,47,2.24,18,64,31.56,경기 의정부역 브라운스톤 리버뷰,경기 의정부시 신곡동 571-1
2022000379,2022000379,화성 봉담자이 라젠느,1,APT,1,민영,0,분양주택,410,경기,18298,경기도 화성시 봉담읍 동화지구 A-1블록,862,2022-08-05,2022-08-16,2022-08-19,2022-08-16,2022-08-16,2022-08-17,2022-08-17,,,2022-08-18,2022-08-18,2022-08-19,2022-08-19,,,2022-08-19,2022-08-19,2022-08-25,2022-09-05,2022-09-07,https://xi.co.kr/lajeune,지에스건설(주),16440933,주식회사 하나자산신탁,202505,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000379&pblancNo=2022000379,059.9911A,23,1순위,해당지역,61,2.65,20,45,28.39,경기 화성 봉담자이 라젠느,경기 화성시 봉담읍 동화리 162
2022000515,2022000515,주안 극동스타클래스 더 로얄,1,APT,1,민영,0,분양주택,400,인천,22142,인천광역시 미추홀구 주안동 882-1번지,114,2022-08-05,2022-08-16,2022-08-19,2022-08-16,2022-08-16,2022-08-17,2022-08-17,,,2022-08-18,2022-08-18,2022-08-19,2022-08-19,,,2022-08-19,2022-08-19,2022-08-25,2022-09-05,2022-09-07,http://www.주안극동스타클래스.com,"극동건설(주),금광기업(주)",15334434,로얄맨션주택재건축정비사업조합,202504,N,Y,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000515&pblancNo=2022000515,059.6948A,3,1순위,해당지역,3,1.00,-,-,-,인천 주안 극동스타클래스 더 로얄,인천 미추홀구 주안동 882-1
2022000484,2022000484,e편한세상 평택 하이센트(4BL),1,APT,1,민영,0,분양주택,410,경기,17946,경기도 평택시 현덕면 화양리 평택화양지구 공동 4BL,916,2022-07-29,2022-08-08,2022-08-11,2022-08-08,2022-08-08,2022-08-09,2022-08-09,,,2022-08-10,2022-08-10,2022-08-11,2022-08-11,,,2022-08-11,2022-08-11,2022-08-19,2022-08-30,2022-09-02,http://www.dlcon-apt.co.kr,디엘건설 주식회사,0316517222,교보자산신탁(주),202509,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000484&pblancNo=2022000484,059.9161,50,1순위,해당지역,17,(△33),-,-,-,경기 e편한세상 평택 하이센트,경기 평택시 안중읍 현화리 757
2022000469,2022000469,e편한세상 평택 라씨엘로(2-1BL),1,APT,1,민영,0,분양주택,410,경기,17946,경기도 평택시 현덕면 화양리 평택화양지구 2-1BL,1063,2022-07-29,2022-08-08,2022-08-11,2022-08-08,2022-08-08,2022-08-09,2022-08-09,,,2022-08-10,2022-08-10,2022-08-11,2022-08-11,,,2022-08-11,2022-08-11,2022-08-18,2022-08-30,2022-09-02,http://www.dlcon-apt.co.kr,디엘건설 주식회사,0316517222,교보자산신탁(주),202509,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000469&pblancNo=2022000469,059.9161,90,1순위,해당지역,17,(△73),-,-,-,경기 e편한세상 평택 라씨엘로,경기 평택시 안중읍 현화리 산 367-2
2022000463,2022000463,가능역 하우스토리 리버블리스,1,APT,1,민영,0,분양주택,410,경기,11687,경기도 의정부시 가능동 15-14(태평로214번길 29-9),64,2022-07-29,2022-08-08,2022-08-11,2022-08-08,2022-08-08,2022-08-09,2022-08-09,,,2022-08-10,2022-08-10,2022-08-11,2022-08-11,,,2022-08-11,2022-08-11,2022-08-18,2022-08-29,2022-08-31,http://www.ganeung-haustory.com,남광토건 주식회사,15333261,의정부가능동15다시14번지일원 가로주택정비사업조합,202409,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000463&pblancNo=2022000463,054.9900A,21,1순위,해당지역,4,(△17),-,-,-,경기 가능역 하우스토리 리버블리스,경기 의정부시 가능동 15-14
2022000510,2022000510,e편한세상 부평역 센트럴파크,1,APT,1,민영,0,분양주택,400,인천,21409,인천광역시 부평구 부평동 760-700번지 일원,457,2022-07-28,2022-08-08,2022-08-11,2022-08-08,2022-08-08,2022-08-09,2022-08-09,,,2022-08-10,2022-08-10,2022-08-11,2022-08-11,,,2022-08-11,2022-08-11,2022-08-18,2022-08-29,2022-09-01,https://www.dlcon-apt.co.kr/,디엘건설 주식회사,0325295826,부평2구역주택재개발정비사업조합,202501,N,Y,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000510&pblancNo=2022000510,049.6829,55,1순위,해당지역,71,1.29,12,59,26.81,인천 e편한세상 부평역 센트럴파크,인천 부평구 부평동 760-700
2022000483,2022000483,부평 하우스토리 어반그린,1,APT,1,민영,0,분양주택,400,인천,21411,인천광역시 부평구 부평동 767-1번지 일원,84,2022-07-22,2022-08-01,2022-08-04,2022-08-01,2022-08-01,2022-08-02,2022-08-02,,,2022-08-03,2022-08-03,2022-08-04,2022-08-04,,,2022-08-04,2022-08-04,2022-08-10,2022-08-22,2022-08-24,http://www.bupyeong-haustory.co.kr,남광토건 주식회사,0324733777,창휘연립소규모재건축정비사업조합,202502,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000483&pblancNo=2022000483,059.8997A,27,1순위,해당지역,38,1.41,10,42,21.86,인천 부평 하우스토리 어반그린,인천 남동구 구월동 1547-3
2022000435,2022000435,서희스타힐스 더 도화,1,APT,1,민영,0,분양주택,400,인천,22110,인천광역시 미추홀구 염전로202번길 74(도화동),144,2022-07-15,2022-07-26,2022-07-29,2022-07-26,2022-07-26,2022-07-27,2022-07-27,,,2022-07-28,2022-07-28,2022-07-29,2022-07-29,,,2022-07-29,2022-07-29,2022-08-04,2022-08-16,2022-08-18,http://dh-seohee.com/,(주)서희건설,0324211777,(주)유성티엔에스,202508,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000435&pblancNo=2022000435,059.9627A,45,1순위,해당지역,47,1.04,-,-,-,인천 서희스타힐스 더 도화,인천 미추홀구 도화동 843
2022000488,2022000488,"송도 하늘채 아이비원(M2-3-1,2BL)",1,APT,1,민영,0,분양주택,400,인천,22001,인천광역시 연수구 송도동 20-4번지 외 7필지,119,2022-07-14,2022-07-25,2022-07-27,2022-07-25,2022-07-25,2022-07-26,2022-07-26,,,2022-07-26,2022-07-26,2022-07-27,2022-07-27,,,2022-07-27,2022-07-27,2022-08-02,2022-08-16,2022-08-18,http://www.송도하늘채아이비원.com,(주)코오롱글로벌,15228765,송도센트럴1지구 지역주택조합,202405,Y,Y,N,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000488&pblancNo=2022000488,032.4584A,5,1순위,해당지역,3,1.00,0,0,0,인천 송도 하늘채 아이비원,인천 연수구 송도동 20-4
